time_s,chassis_test_telemetry.command_forward_speed_mps,chassis_test_telemetry.command_turn_speed_radps,chassis_test_telemetry.control_dt_s,chassis_test_telemetry.encoder_left_count,chassis_test_telemetry.encoder_left_delta,chassis_test_telemetry.encoder_left_speed_cps,chassis_test_telemetry.encoder_right_count,chassis_test_telemetry.encoder_right_delta,chassis_test_telemetry.encoder_right_speed_cps,chassis_test_telemetry.forward_speed_mps,chassis_test_telemetry.imu_gyro_z_radps,chassis_test_telemetry.imu_yaw_deg,chassis_test_telemetry.motor_left_output,chassis_test_telemetry.motor_right_output,chassis_test_telemetry.phase_elapsed_s,chassis_test_telemetry.phase_index,chassis_test_telemetry.turn_speed_radps,chassis_test_telemetry.wheel_left_pid_d_out,chassis_test_telemetry.wheel_left_pid_error,chassis_test_telemetry.wheel_left_pid_i_out,chassis_test_telemetry.wheel_left_pid_in_deadband,chassis_test_telemetry.wheel_left_pid_p_out,chassis_test_telemetry.wheel_left_speed_mps,chassis_test_telemetry.wheel_left_target_speed_mps,chassis_test_telemetry.wheel_right_pid_d_out,chassis_test_telemetry.wheel_right_pid_error,chassis_test_telemetry.wheel_right_pid_i_out,chassis_test_telemetry.wheel_right_pid_in_deadband,chassis_test_telemetry.wheel_right_pid_p_out,chassis_test_telemetry.wheel_right_speed_mps,chassis_test_telemetry.wheel_right_target_speed_mps
73.788140650,0.000000,0.200000,0.010000,39637,0,-220.000015,40831,1,40.000004,-0.012504,0.000000,0.000000,0.000000,0.047680,5.880717,11,0.148288,-0.000000,0.006105,0.000000,0,0.015262,-0.030855,-0.024750,0.000000,0.018904,0.000421,0,0.047259,0.005846,0.024750
73.815832950,0.000000,0.200000,0.010000,39633,-2,-100.000008,40843,5,260.000031,0.011989,0.000000,0.000000,-0.026999,0.000000,5.910718,11,0.210210,-0.000000,-0.010725,-0.000186,0,-0.026813,-0.014025,-0.024750,-0.000000,-0.013252,0.000419,0,-0.033130,0.038002,0.024750
73.832355650,0.000000,0.200000,0.010000,39631,-2,-120.000008,40848,5,360.000031,0.017894,0.000000,0.000000,-0.020066,0.000000,5.920718,11,0.280599,0.000000,-0.007920,-0.000233,0,-0.019800,-0.016830,-0.024750,-0.000000,-0.036638,0.000000,0,-0.091595,0.052618,0.024750
73.852775550,0.000000,0.200000,0.010000,39622,-5,-280.000031,40855,3,420.000031,0.011059,0.000000,0.000000,0.000000,0.000000,5.940719,11,0.406698,0.000000,0.020130,0.000000,0,0.050325,-0.039270,-0.024750,0.000000,-0.030791,0.000000,0,-0.076979,0.055541,0.024750
73.872767850,0.000000,0.200000,0.010000,39616,-3,-340.000031,40858,1,200.000015,-0.001918,0.000000,0.000000,0.000000,0.000000,5.960719,11,0.369832,-0.000000,0.020130,0.000000,0,0.050325,-0.044880,-0.024750,0.000000,-0.004482,0.000000,0,-0.011206,0.029232,0.024750
73.893446050,0.000000,0.200000,0.010000,39614,0,-160.000015,40858,0,60.000004,-0.006835,0.000000,0.000000,0.000000,0.040183,5.980720,11,0.126100,-0.000000,0.000000,0.000000,1,0.000000,-0.022440,-0.024750,0.000000,0.015980,0.000232,0,0.039951,0.008770,0.024750
73.917145100,0.000000,0.200000,0.010000,39615,1,-20.000002,40863,4,100.000008,0.005906,0.000000,0.000000,-0.055189,0.025857,6.010720,11,0.070389,-0.000000,-0.021945,-0.000327,0,-0.054863,-0.002805,-0.024750,-0.000000,0.010134,0.000522,0,0.025335,0.014616,0.024750
73.934073600,0.000000,0.200000,0.010000,39610,-3,-80.000008,40873,6,300.000031,0.016314,0.000000,0.000000,-0.034478,0.000000,6.030721,11,0.222499,0.000000,-0.013530,-0.000653,0,-0.033825,-0.011220,-0.024750,-0.000000,-0.019099,0.000331,0,-0.047746,0.043849,0.024750
73.954461850,0.000000,0.200000,0.010000,39600,-5,-280.000031,40882,4,460.000031,0.013982,0.000000,0.000000,0.000000,0.000000,6.050721,11,0.430320,0.000000,0.014520,-0.000508,0,0.036300,-0.039270,-0.024750,-0.000000,-0.042484,0.000000,0,-0.106211,0.067234,0.024750
73.974581450,0.000000,0.200000,0.010000,39590,-4,-460.000031,40887,2,400.000031,-0.003025,0.000000,0.000000,0.000000,0.000000,6.070722,11,0.496887,0.000000,0.039765,0.000000,0,0.099412,-0.064515,-0.024750,0.000000,-0.033715,0.000000,0,-0.084287,0.058465,0.024750
73.995349100,0.000000,0.200000,0.010000,39585,-2,-400.000031,40890,1,240.000015,-0.010511,0.000000,0.000000,0.000000,0.000000,6.090722,11,0.368399,-0.000000,0.031350,0.000000,0,0.078375,-0.056100,-0.024750,0.000000,-0.010329,0.000000,0,-0.025822,0.035079,0.024750
74.016366800,0.000000,0.200000,0.010000,39583,-1,-220.000015,40890,0,100.000008,-0.008119,0.000000,0.000000,0.000000,0.025436,6.110723,11,0.183722,-0.000000,0.006105,0.000000,0,0.015262,-0.030855,-0.024750,0.000000,0.010134,0.000101,0,0.025335,0.014616,0.024750
74.043092300,0.000000,0.200000,0.010000,39580,-1,-100.000008,40894,3,80.000008,-0.001166,0.000000,0.000000,-0.026999,0.033223,6.140723,11,0.103911,-0.000000,-0.010725,-0.000186,0,-0.026813,-0.014025,-0.024750,-0.000000,0.013057,0.000581,0,0.032643,0.011693,0.024750
74.063440150,0.000000,0.200000,0.010000,39575,-3,-160.000015,40904,5,280.000031,0.009243,0.000000,0.000000,-0.000266,0.000000,6.160724,11,0.256021,0.000000,0.000000,-0.000266,1,0.000000,-0.022440,-0.024750,-0.000000,-0.016175,0.000419,0,-0.040438,0.040925,0.024750
74.083594900,0.000000,0.200000,0.010000,39566,-5,-300.000031,40913,4,440.000031,0.011118,0.000000,0.000000,0.000000,0.000000,6.180724,11,0.429843,0.000000,0.017325,-0.000059,0,0.043312,-0.042075,-0.024750,-0.000000,-0.039561,0.000000,0,-0.098903,0.064311,0.024750
74.103968100,0.000000,0.200000,0.010000,39561,-2,-340.000031,40918,2,380.000031,0.003928,0.000000,0.000000,0.000000,0.000000,6.200725,11,0.417076,0.000000,0.022935,0.000000,0,0.057337,-0.047685,-0.024750,0.000000,-0.030791,0.000000,0,-0.076979,0.055541,0.024750
74.124321450,0.000000,0.200000,0.010000,39559,-1,-240.000015,40920,1,220.000015,-0.000752,0.000000,0.000000,0.000000,0.000000,6.220725,11,0.265921,-0.000000,0.008910,0.000000,0,0.022275,-0.033660,-0.024750,0.000000,-0.007406,0.000000,0,-0.018514,0.032156,0.024750
74.148718600,0.000000,0.200000,0.010000,39559,0,-80.000008,40922,2,120.000008,0.003160,0.000000,0.000000,-0.034012,0.018141,6.240726,11,0.116200,-0.000000,-0.013530,-0.000186,0,-0.033825,-0.011220,-0.024750,0.000000,0.007211,0.000115,0,0.018026,0.017539,0.024750
74.167100650,0.000000,0.200000,0.010000,39552,-5,-160.000015,40929,4,200.000015,0.003396,0.000000,0.000000,-0.000322,0.000000,6.260726,11,0.208777,0.000000,0.000000,-0.000322,1,0.000000,-0.022440,-0.024750,-0.000000,-0.004482,0.000113,0,-0.011206,0.029232,0.024750
74.187827750,0.000000,0.200000,0.010000,39542,-5,-340.000031,40935,2,300.000031,-0.001918,0.000000,0.000000,0.000000,0.000000,6.280726,11,0.369832,0.000000,0.022935,-0.000003,0,0.057337,-0.047685,-0.024750,-0.000000,-0.019099,0.000000,0,-0.047746,0.043849,0.024750
74.208517150,0.000000,0.200000,0.010000,39535,-3,-440.000031,40939,2,280.000031,-0.010392,0.000000,0.000000,0.000000,0.000000,6.300727,11,0.414687,0.000000,0.036960,0.000000,0,0.092400,-0.061710,-0.024750,0.000000,-0.016175,0.000000,0,-0.040438,0.040925,0.024750
74.228833000,0.000000,0.200000,0.010000,39533,-1,-280.000031,40942,1,180.000015,-0.006480,0.000000,0.000000,0.000000,0.000000,6.320727,11,0.264966,-0.000000,0.014520,0.000000,0,0.036300,-0.039270,-0.024750,0.000000,0.000000,0.000000,1,0.000000,0.026309,0.024750
74.254002350,0.000000,0.200000,0.010000,39532,-1,-120.000008,40942,0,100.000008,-0.001107,0.000000,0.000000,-0.019879,0.025479,6.340728,11,0.127055,-0.000000,-0.007920,-0.000186,0,-0.019800,-0.016830,-0.024750,0.000000,0.013057,0.000275,0,0.032643,0.014616,0.024750
74.270471300,0.000000,0.200000,0.010000,39527,-3,-140.000015,40945,2,80.000008,-0.003971,0.000000,0.000000,-0.013025,0.033048,6.360728,11,0.126577,0.000000,-0.005115,-0.000238,0,-0.012788,-0.019635,-0.024750,0.000000,0.013057,0.000405,0,0.032643,0.011693,0.024750
74.290714800,0.000000,0.200000,0.010000,39519,-4,-280.000031,40954,4,240.000015,-0.002096,0.000000,0.000000,0.000000,0.000000,6.380729,11,0.300399,0.000000,0.020130,0.000000,0,0.050325,-0.039270,-0.024750,-0.000000,-0.024945,0.000053,0,-0.062362,0.035079,0.024750
74.311749100,0.000000,0.200000,0.010000,39513,-3,-340.000031,40963,4,400.000031,0.005390,0.000000,0.000000,0.000000,0.000000,6.400729,11,0.428887,-0.000000,0.020130,0.000000,0,0.050325,-0.044880,-0.024750,0.000000,-0.033715,0.000000,0,-0.084287,0.058465,0.024750
74.331902650,0.000000,0.200000,0.010000,39510,0,-180.000015,40969,1,300.000031,0.009302,0.000000,0.000000,0.000000,0.000000,6.420730,11,0.279166,-0.000000,0.000000,0.000000,1,0.000000,-0.025245,-0.024750,0.000000,-0.019099,0.000000,0,-0.047746,0.043849,0.024750
74.356033450,0.000000,0.200000,0.010000,39511,1,-40.000004,40969,0,120.000008,0.005965,0.000000,0.000000,-0.048121,0.018099,6.450730,11,0.093533,-0.000000,-0.019140,-0.000271,0,-0.047850,-0.005610,-0.024750,0.000000,0.007211,0.000072,0,0.018026,0.017539,0.024750
74.375513100,0.000000,0.200000,0.010000,39506,-3,-80.000008,40970,1,40.000004,-0.002687,0.000000,0.000000,-0.034422,0.047651,6.470731,11,0.068955,0.000000,-0.013530,-0.000597,0,-0.033825,-0.011220,-0.024750,0.000000,0.018904,0.000392,0,0.047259,0.005846,0.024750
74.394347350,0.000000,0.200000,0.010000,39496,-5,-280.000031,40977,5,160.000015,-0.007942,0.000000,0.000000,0.000000,0.000552,6.490731,11,0.253155,0.000000,0.014520,-0.000452,0,0.036300,-0.039270,-0.024750,-0.000000,0.000000,0.000552,1,0.000000,0.023386,0.024750
74.413673900,0.000000,0.200000,0.010000,39487,-4,-440.000031,40987,5,360.000031,-0.004546,0.000000,0.000000,0.000000,0.000000,6.510732,11,0.461932,0.000000,0.036960,0.000000,0,0.092400,-0.061710,-0.024750,-0.000000,-0.027868,0.000140,0,-0.069671,0.052618,0.024750
74.434226350,0.000000,0.200000,0.010000,39482,-2,-380.000031,40994,3,440.000031,0.005508,0.000000,0.000000,0.000000,0.000000,6.530732,11,0.475176,-0.000000,0.028545,0.000000,0,0.071362,-0.053295,-0.024750,-0.000000,-0.039561,0.000000,0,-0.098903,0.064311,0.024750
74.462326450,0.000000,0.200000,0.010000,39480,-1,-220.000015,40997,1,300.000031,0.006497,0.000000,0.000000,0.000000,0.000000,6.550733,11,0.301832,-0.000000,0.006105,0.000000,0,0.015262,-0.030855,-0.024750,0.000000,-0.019099,0.000000,0,-0.047746,0.043849,0.024750
74.479484800,0.000000,0.200000,0.010000,39478,-1,-120.000008,40999,1,160.000015,0.003278,0.000000,0.000000,-0.019879,0.000000,6.570733,11,0.162488,-0.000000,-0.007920,-0.000079,0,-0.019800,-0.016830,-0.024750,0.000000,0.000000,0.000000,1,0.000000,0.023386,0.024750
74.500114550,0.000000,0.200000,0.010000,39474,-3,-140.000015,41002,2,120.000008,-0.001048,0.000000,0.000000,-0.013025,0.018171,6.590734,11,0.150199,0.000000,-0.005115,-0.000238,0,-0.012788,-0.019635,-0.024750,0.000000,0.007211,0.000144,0,0.018026,0.017539,0.024750
74.520693150,0.000000,0.200000,0.010000,39466,-4,-260.000031,41008,4,200.000015,-0.003616,0.000000,0.000000,0.000000,0.000000,6.610734,11,0.265443,0.000000,0.011715,-0.000087,0,0.029287,-0.036465,-0.024750,-0.000000,-0.013252,0.000010,0,-0.033130,0.029232,0.024750
74.540598050,0.000000,0.200000,0.010000,39461,-2,-320.000031,41014,2,280.000031,-0.001977,0.000000,0.000000,0.000000,0.000000,6.630734,11,0.346688,-0.000000,0.017325,0.000000,0,0.043312,-0.042075,-0.024750,0.000000,-0.016175,0.000000,0,-0.040438,0.040925,0.024750
74.563994600,0.000000,0.200000,0.010000,39458,0,-160.000015,41020,2,240.000015,0.006319,0.000000,0.000000,0.000000,0.000000,6.660735,11,0.232399,-0.000000,0.000000,0.000000,1,0.000000,-0.022440,-0.024750,0.000000,-0.010329,0.000000,0,-0.025822,0.035079,0.024750
74.586312500,0.000000,0.200000,0.010000,39459,0,-40.000004,41020,0,120.000008,0.005965,0.000000,0.000000,-0.048177,0.018099,6.680736,11,0.093533,-0.000000,-0.019140,-0.000327,0,-0.047850,-0.005610,-0.024750,0.000000,0.007211,0.000072,0,0.018026,0.017539,0.024750
74.607051100,0.000000,0.200000,0.010000,39454,-3,-80.000008,41022,2,80.000008,0.000236,0.000000,0.000000,-0.034478,0.032976,6.700736,11,0.092577,0.000000,-0.013530,-0.000653,0,-0.033825,-0.011220,-0.024750,0.000000,0.013057,0.000333,0,0.032643,0.011693,0.024750
74.627143350,0.000000,0.200000,0.010000,39443,-6,-320.000031,41028,4,160.000015,-0.010747,0.000000,0.000000,0.000000,0.000464,6.720737,11,0.275821,0.000000,0.020130,-0.000452,0,0.050325,-0.044880,-0.024750,-0.000000,0.000000,0.000464,1,0.000000,0.023386,0.024750
74.647099550,0.000000,0.200000,0.010000,39434,-4,-460.000031,41038,5,360.000031,-0.005948,0.000000,0.000000,0.000000,0.000000,6.740737,11,0.473265,0.000000,0.039765,0.000000,0,0.099412,-0.064515,-0.024750,-0.000000,-0.027868,0.000053,0,-0.069671,0.052618,0.024750
74.668808200,0.000000,0.200000,0.010000,39429,-2,-400.000031,41045,3,420.000031,0.002644,0.000000,0.000000,0.000000,0.000000,6.760737,11,0.474698,-0.000000,0.031350,0.000000,0,0.078375,-0.056100,-0.024750,-0.000000,-0.036638,0.000000,0,-0.091595,0.061388,0.024750
74.693648400,0.000000,0.200000,0.010000,39425,-1,-180.000015,41048,0,200.000015,0.001994,0.000000,0.000000,0.000000,0.000000,6.790738,11,0.220110,-0.000000,0.000000,0.000000,1,0.000000,-0.025245,-0.024750,0.000000,-0.004482,0.000000,0,-0.011206,0.029232,0.024750
74.712272900,0.000000,0.200000,0.010000,39424,-1,-100.000008,41048,0,60.000004,-0.002628,0.000000,0.000000,-0.026999,0.040183,6.810739,11,0.092100,-0.000000,-0.010725,-0.000186,0,-0.026813,-0.014025,-0.024750,0.000000,0.015980,0.000232,0,0.039951,0.008770,0.024750
74.733035100,0.000000,0.200000,0.010000,39420,-2,-120.000008,41053,3,100.000008,-0.001107,0.000000,0.000000,-0.020173,0.025828,6.830739,11,0.127055,0.000000,-0.007920,-0.000373,0,-0.019800,-0.016830,-0.024750,-0.000000,0.010134,0.000493,0,0.025335,0.014616,0.024750
74.752805250,0.000000,0.200000,0.010000,39411,-4,-280.000031,41063,5,300.000031,0.002289,0.000000,0.000000,0.000000,0.000000,6.850739,11,0.335832,0.000000,0.014520,-0.000195,0,0.036300,-0.039270,-0.024750,-0.000000,-0.019099,0.000257,0,-0.047746,0.043849,0.024750
74.773078850,0.000000,0.200000,0.010000,39405,-2,-340.000031,41069,2,380.000031,0.003928,0.000000,0.000000,0.000000,0.000000,6.870740,11,0.417076,0.000000,0.022935,0.000000,0,0.057337,-0.047685,-0.024750,0.000000,-0.030791,0.000000,0,-0.076979,0.055541,0.024750
74.798221950,0.000000,0.200000,0.010000,39403,0,-240.000015,41073,1,300.000031,0.005094,0.000000,0.000000,0.000000,0.000000,6.890740,11,0.313165,-0.000000,0.008910,0.000000,0,0.022275,-0.033660,-0.024750,0.000000,-0.019099,0.000000,0,-0.047746,0.043849,0.024750
74.815741250,0.000000,0.200000,0.010000,39402,0,-100.000008,41073,0,120.000008,0.001757,0.000000,0.000000,-0.026920,0.018099,6.910741,11,0.127533,-0.000000,-0.010725,-0.000107,0,-0.026813,-0.014025,-0.024750,0.000000,0.007211,0.000072,0,0.018026,0.017539,0.024750
74.836296700,0.000000,0.200000,0.010000,39397,-3,-120.000008,41074,1,40.000004,-0.005492,0.000000,0.000000,-0.020094,0.047651,6.930741,11,0.091622,0.000000,-0.007920,-0.000294,0,-0.019800,-0.016830,-0.024750,0.000000,0.018904,0.000392,0,0.047259,0.005846,0.024750
74.856193450,0.000000,0.200000,0.010000,39388,-5,-280.000031,41081,4,160.000015,-0.007942,0.000000,0.000000,0.000000,0.000522,6.950742,11,0.253155,0.000000,0.014520,-0.000116,0,0.036300,-0.039270,-0.024750,-0.000000,0.000000,0.000522,1,0.000000,0.023386,0.024750
74.876389750,0.000000,0.200000,0.010000,39382,-3,-360.000031,41091,5,360.000031,0.001064,0.000000,0.000000,0.000000,0.000000,6.970742,11,0.416598,0.000000,0.025740,0.000000,0,0.064350,-0.050490,-0.024750,-0.000000,-0.027868,0.000111,0,-0.069671,0.052618,0.024750
74.900007450,0.000000,0.200000,0.010000,39380,0,-260.000031,41098,3,420.000031,0.012462,0.000000,0.000000,0.000000,0.000000,6.990743,11,0.395365,-0.000000,0.011715,0.000000,0,0.029287,-0.036465,-0.024750,0.000000,-0.036638,0.000000,0,-0.091595,0.061388,0.024750
74.923925850,0.000000,0.200000,0.010000,39380,0,-40.000004,41102,1,220.000015,0.013273,0.000000,0.000000,-0.048149,0.000000,7.020743,11,0.152588,-0.000000,-0.019140,-0.000299,0,-0.047850,-0.005610,-0.024750,0.000000,-0.007406,0.000000,0,-0.018514,0.032156,0.024750
74.943940750,0.000000,0.200000,0.010000,39376,-3,-80.000008,41104,1,120.000008,0.003160,0.000000,0.000000,-0.034478,0.018099,7.040744,11,0.116200,0.000000,-0.013530,-0.000653,0,-0.033825,-0.011220,-0.024750,0.000000,0.007211,0.000072,0,0.018026,0.017539,0.024750
74.964434250,0.000000,0.200000,0.010000,39366,-6,-280.000031,41108,2,140.000015,-0.009404,0.000000,0.000000,0.000000,0.010905,7.060744,11,0.241344,0.000000,0.014520,-0.000559,0,0.036300,-0.039270,-0.024750,-0.000000,0.004287,0.000187,0,0.010718,0.020463,0.024750
74.984846650,0.000000,0.200000,0.010000,39356,-5,-460.000031,41116,4,260.000031,-0.013256,0.000000,0.000000,0.000000,0.000000,7.080745,11,0.414210,0.000000,0.039765,0.000000,0,0.099412,-0.064515,-0.024750,-0.000000,-0.013252,0.000010,0,-0.033130,0.038002,0.024750
75.005724200,0.000000,0.200000,0.010000,39351,-2,-420.000031,41120,2,280.000031,-0.008990,0.000000,0.000000,0.000000,0.000000,7.100745,11,0.403354,-0.000000,0.034155,0.000000,0,0.085387,-0.058905,-0.024750,0.000000,-0.016175,0.000000,0,-0.040438,0.040925,0.024750
75.030885150,0.000000,0.200000,0.010000,39349,-1,-240.000015,41124,2,240.000015,0.000709,0.000000,0.000000,0.000000,0.000000,7.120746,11,0.277732,-0.000000,0.008910,0.000000,0,0.022275,-0.033660,-0.024750,0.000000,-0.010329,0.000000,1,-0.025822,0.035079,0.024750
75.048796850,0.000000,0.200000,0.010000,39347,-1,-120.000008,41124,0,120.000008,0.000355,0.000000,0.000000,-0.019879,0.018099,7.140746,11,0.138866,-0.000000,-0.007920,-0.000186,0,-0.019800,-0.016830,-0.024750,0.000000,0.013057,0.000203,0,0.032643,0.017539,0.024750
75.068988950,0.000000,0.200000,0.010000,39344,-2,-120.000008,41126,2,80.000008,-0.002569,0.000000,0.000000,-0.000266,0.033106,7.160747,11,0.115244,0.000000,0.000000,-0.000266,1,0.000000,-0.016830,-0.024750,0.000000,0.013057,0.000464,0,0.032643,0.011693,0.024750
75.088850400,0.000000,0.200000,0.010000,39335,-5,-260.000031,41132,4,160.000015,-0.006540,0.000000,0.000000,0.000000,0.000000,7.180747,11,0.241821,0.000000,0.020130,0.000000,0,0.050325,-0.044880,-0.024750,-0.000000,-0.013252,0.000331,0,-0.033130,0.038002,0.024750
75.109520250,0.000000,0.200000,0.010000,39325,-2,-380.000031,41146,4,400.000031,0.002585,0.000000,0.000000,0.000000,0.000000,7.200747,11,0.451554,0.000000,0.028545,0.000000,0,0.071362,-0.053295,-0.024750,-0.000000,-0.033715,0.000000,0,-0.084287,0.058465,0.024750
75.133721650,0.000000,0.200000,0.010000,39322,-2,-260.000031,41151,2,380.000031,0.009538,0.000000,0.000000,0.000000,0.000000,7.230748,11,0.371743,-0.000000,0.011715,0.000000,0,0.029287,-0.036465,-0.024750,0.000000,-0.030791,0.000000,0,-0.076979,0.055541,0.024750
75.150017500,0.000000,0.200000,0.010000,39321,0,-120.000008,41152,0,200.000015,0.006201,0.000000,0.000000,-0.019879,0.000000,7.250749,11,0.186110,-0.000000,-0.007920,-0.000079,0,-0.019800,-0.016830,-0.024750,0.000000,-0.004482,0.000000,0,-0.011206,0.029232,0.024750
75.170028450,0.000000,0.200000,0.010000,39318,-2,-120.000008,41152,0,60.000004,-0.004030,0.000000,0.000000,-0.020066,0.040183,7.270749,11,0.103433,0.000000,-0.007920,-0.000266,0,-0.019800,-0.016830,-0.024750,0.000000,0.015980,0.000232,0,0.039951,0.008770,0.024750
75.190419150,0.000000,0.200000,0.010000,39311,-4,-200.000015,41157,4,100.000008,-0.006717,0.000000,0.000000,0.000000,0.025857,7.290750,11,0.172388,0.000000,0.003300,-0.000284,0,0.008250,-0.028050,-0.024750,-0.000000,0.010134,0.000522,0,0.025335,0.014616,0.024750
75.210002250,0.000000,0.200000,0.010000,39303,-3,-340.000031,41167,5,300.000031,-0.001918,0.000000,0.000000,0.000000,0.000000,7.310750,11,0.369832,0.000000,0.022935,0.000000,0,0.057337,-0.047685,-0.024750,-0.000000,-0.019099,0.000286,0,-0.047746,0.043849,0.024750
75.239168850,0.000000,0.200000,0.010000,39299,0,-240.000015,41175,2,360.000031,0.009479,0.000000,0.000000,0.000000,0.000000,7.340751,11,0.348599,-0.000000,0.008910,0.000000,0,0.022275,-0.033660,-0.024750,0.000000,-0.027868,0.000000,0,-0.069671,0.052618,0.024750
75.255549900,0.000000,0.200000,0.010000,39299,0,-140.000015,41177,2,300.000031,0.012107,0.000000,0.000000,-0.012839,0.000000,7.350751,11,0.256499,-0.000000,-0.005115,-0.000051,0,-0.012788,-0.019635,-0.024750,0.000000,-0.019099,0.000000,0,-0.047746,0.043849,0.024750
75.276253850,0.000000,0.200000,0.010000,39294,-3,-140.000015,41177,0,140.000015,0.000414,0.000000,0.000000,-0.012969,0.010761,7.370751,11,0.162011,0.000000,-0.005115,-0.000182,0,-0.012788,-0.019635,-0.024750,0.000000,0.004287,0.000043,0,0.010718,0.020463,0.024750
75.297051300,0.000000,0.200000,0.010000,39285,-5,-280.000031,41178,1,60.000004,-0.015250,0.000000,0.000000,0.000000,0.040284,7.390752,11,0.194099,0.000000,0.014520,-0.000036,0,0.036300,-0.039270,-0.024750,0.000000,0.015980,0.000333,0,0.039951,0.008770,0.024750
75.317168850,0.000000,0.200000,0.010000,39277,-4,-400.000031,41185,5,160.000015,-0.016357,0.000000,0.000000,0.000000,0.000493,7.410752,11,0.321155,0.000000,0.031350,0.000000,0,0.078375,-0.056100,-0.024750,-0.000000,0.000000,0.000493,1,0.000000,0.023386,0.024750
75.340747750,0.000000,0.200000,0.010000,39273,-1,-340.000031,41195,5,360.000031,0.002467,0.000000,0.000000,0.000000,0.000000,7.430753,11,0.405265,-0.000000,0.022935,0.000000,0,0.057337,-0.047685,-0.024750,-0.000000,-0.033715,0.000000,0,-0.084287,0.052618,0.024750
75.357783950,0.000000,0.200000,0.010000,39271,-1,-200.000015,41201,3,420.000031,0.016669,0.000000,0.000000,0.000000,0.000000,7.450753,11,0.361365,-0.000000,0.003300,0.000000,1,0.008250,-0.028050,-0.024750,0.000000,-0.027868,0.000000,0,-0.069671,0.061388,0.024750
75.378398850,0.000000,0.200000,0.010000,39269,0,-100.000008,41205,1,200.000015,0.013450,0.000000,0.000000,-0.027027,0.000000,7.470754,11,0.222021,0.000000,-0.010725,-0.000215,0,-0.026813,-0.014025,-0.024750,0.000000,-0.004482,0.000000,0,-0.011206,0.029232,0.024750
75.398482650,0.000000,0.200000,0.010000,39263,-3,-160.000015,41205,0,80.000008,-0.005374,0.000000,0.000000,-0.000294,0.032816,7.490754,11,0.137911,0.000000,0.000000,-0.000294,1,0.000000,-0.022440,-0.024750,0.000000,0.013057,0.000173,0,0.032643,0.011693,0.024750
75.418619300,0.000000,0.200000,0.010000,39254,-5,-300.000031,41212,4,160.000015,-0.009345,0.000000,0.000000,0.000000,0.000275,7.520755,11,0.264488,0.000000,0.017325,-0.000087,0,0.043312,-0.042075,-0.024750,-0.000000,0.000000,0.000275,1,0.000000,0.023386,0.024750
75.439113750,0.000000,0.200000,0.010000,39249,-2,-340.000031,41221,5,320.000031,-0.000457,0.000000,0.000000,0.000000,0.000000,7.540755,11,0.381643,0.000000,0.022935,0.000000,0,0.057337,-0.047685,-0.024750,-0.000000,-0.022022,0.000000,0,-0.055054,0.046772,0.024750
75.462080050,0.000000,0.200000,0.010000,39247,0,-240.000015,41228,3,400.000031,0.012402,0.000000,0.000000,0.000000,0.000000,7.560756,11,0.372221,-0.000000,0.008910,0.000000,0,0.022275,-0.033660,-0.024750,0.000000,-0.033715,0.000000,0,-0.084287,0.058465,0.024750
75.480485750,0.000000,0.200000,0.010000,39246,0,-100.000008,41231,1,300.000031,0.014912,0.000000,0.000000,-0.026920,0.000000,7.580756,11,0.233832,-0.000000,-0.010725,-0.000107,0,-0.026813,-0.014025,-0.024750,0.000000,-0.019099,0.000000,0,-0.047746,0.043849,0.024750
75.500120450,0.000000,0.200000,0.010000,39241,-3,-120.000008,41231,0,120.000008,0.000355,0.000000,0.000000,-0.020094,0.018099,7.600757,11,0.138866,0.000000,-0.007920,-0.000294,0,-0.019800,-0.016830,-0.024750,0.000000,0.007211,0.000072,0,0.018026,0.017539,0.024750
75.520433950,0.000000,0.200000,0.010000,39232,-5,-280.000031,41234,3,80.000008,-0.013788,0.000000,0.000000,0.000000,0.033005,7.620757,11,0.205911,0.000000,0.014520,-0.000116,0,0.036300,-0.039270,-0.024750,-0.000000,0.013057,0.000362,0,0.032643,0.011693,0.024750
75.540486700,0.000000,0.200000,0.010000,39226,-3,-360.000031,41243,5,240.000015,-0.007706,0.000000,0.000000,0.000000,0.000000,7.640758,11,0.345732,0.000000,0.025740,0.000000,0,0.064350,-0.050490,-0.024750,-0.000000,-0.010329,0.000302,0,-0.025822,0.035079,0.024750
75.564686550,0.000000,0.200000,0.010000,39223,-1,-280.000031,41252,4,420.000031,0.011059,0.000000,0.000000,0.000000,0.000000,7.660758,11,0.406698,-0.000000,0.014520,0.000000,0,0.036300,-0.039270,-0.024750,-0.000000,-0.036638,0.000000,0,-0.091595,0.061388,0.024750
75.581659950,0.000000,0.200000,0.010000,39224,1,-100.000008,41257,2,380.000031,0.020758,0.000000,0.000000,-0.026920,0.000000,7.680758,11,0.281076,-0.000000,-0.010725,-0.000107,0,-0.026813,-0.014025,-0.024750,0.000000,-0.030791,0.000000,0,-0.076979,0.055541,0.024750
75.602289050,0.000000,0.200000,0.010000,39223,-1,-20.000002,41260,2,240.000015,0.016137,0.000000,0.000000,-0.055381,0.000000,7.700759,11,0.153066,-0.000000,-0.021945,-0.000518,0,-0.054863,-0.002805,-0.024750,0.000000,-0.010329,0.000000,0,-0.025822,0.035079,0.024750
